0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2.2617717,-0.08738398,1.6386079,-0.28432274,2.6007993,-0.44973764,-0.1699267,-0.47340867,2.551398,-0.47871256,-0.06712499,-0.15507886,2.4282174,2.3583648,-0.14252096,2.277002,2.5657344,2.2458632,2.3181744,2.0481265,1.9389366,-0.100118235,-0.5710184,2.6330912,1.6084474,2.415575,-0.5167396,-0.4055719,2.46339,2.0476975,1.3423581,-0.30582002
1.0354849,1.9587524,0.9731918,-0.11712264,1.2193239,-0.14591673,-0.13920332,-0.18391147,0.40617123,-0.103222705,-0.04398808,-0.051025808,0.8954147,0.57522047,-0.039541487,0.837338,0.7483966,0.67689735,0.8235232,0.7149939,0.7121645,-0.23634389,-0.14486264,0.82713187,0.23208553,0.7371416,-0.15257396,-0.14787865,1.1691182,0.6274907,1.7787488,-0.03583361
0.31942388,-0.066047244,0.18810955,-0.21604955,0.4097251,-0.21401332,-0.16266523,-0.085568845,1.4649693,-0.20924793,-0.22157057,-0.091732204,-0.13711481,0.9885532,-0.13636097,0.885777,0.76995283,1.0030831,0.83351964,1.0702499,1.0231804,1.066744,-0.11914944,0.5688807,0.6959429,0.8519822,-0.20564666,-0.17402433,1.0870211,0.36914495,-0.030938441,-0.008907545
2.4281445,-0.15105598,2.33275,-0.40042216,1.7882998,-0.43204126,-0.2613215,-0.42162448,1.7729812,-0.40038353,-0.10807699,-0.53573817,1.8495215,1.9605099,-0.11006812,2.0938404,2.1775455,2.1811607,2.4620087,2.4594193,2.213129,-0.14782578,-0.3107056,1.8623765,1.7913793,2.1184633,-0.42352635,-0.4516275,2.0373733,2.0624385,1.4419695,-0.38709846
0.0058356677,1.5586636,-0.1788842,0.6987232,-0.07083829,0.6897896,0.7878774,0.24770753,-0.04702561,0.49511334,2.5060668,0.36924464,-0.09873383,-0.101230405,0.41263688,-0.14840578,-0.17099805,-0.10557409,-0.09609179,-0.085674316,-0.17678347,-0.43616936,-0.07303265,-0.06793828,-0.15940236,-0.123274066,0.3282761,0.68679315,-0.103212655,0.09685254,1.1436688,0.2684585
-0.18797979,-0.17324547,-0.12262436,0.1601325,-0.120948665,0.19083835,0.23472793,0.58116865,-0.12820816,0.6009927,-0.39882842,0.85338175,-0.07312801,-0.12793328,0.879164,-0.121116735,-0.10380638,-0.10734501,-0.13730189,-0.14786439,-0.12000419,0.17759238,0.33335084,-0.08697904,-0.14503857,-0.07241546,0.48377362,0.67486435,-0.1523771,-0.13022389,-0.22126043,0.6646393
-0.09954091,1.1895436,-0.1159658,0.9530044,-0.016706109,0.47425678,0.8316693,0.4395505,-0.082545035,0.49096578,1.157171,0.41180104,0.21804431,-0.12048542,0.35561404,-0.121454775,-0.09393714,-0.10131085,-0.14194298,-0.10998016,-0.11352376,0.36946362,0.29597205,-0.09499313,-0.07084555,-0.1382045,0.60837,0.44563746,0.024202347,-0.07436733,-0.08859752,0.47285226
1.3657526,-0.1178651,1.780118,-0.27385923,1.1696593,-0.26307237,-0.17289402,-0.26116976,1.7342856,-0.32899752,-0.011528747,-0.4842716,0.7174695,1.1562895,1.977422,1.7586521,1.1324571,2.261133,1.6804903,2.060719,2.094868,-0.070660025,-0.14308843,0.81150484,2.0525098,1.0629468,-0.2645962,-0.36283848,1.466071,1.8165683,1.0593873,-0.39289942
-0.15302686,0.36930585,-0.18477891,1.1916219,-0.13035648,0.4811447,0.80794305,0.581039,-0.18695119,0.7455634,-0.037871484,0.5009264,0.3220203,-0.21569379,0.25686288,-0.22630572,-0.15212756,-0.24546388,-0.1582204,-0.16071261,-0.2521973,0.049374413,-0.0031658933,-0.10625269,-0.20555833,-0.16481024,0.53809583,0.67629623,-0.1693097,-0.13853209,-0.1654913,1.1026946
-0.07070165,0.6317359,-0.095308766,0.27542976,-0.015164136,0.42986912,0.31833643,0.38033712,-0.090104245,0.53004134,-0.04888999,0.54471236,-0.027841358,-0.116725706,0.6090365,-0.109148555,-0.08218636,-0.13176535,-0.09561116,-0.10882773,-0.055148073,0.83926696,0.3963915,-0.11599189,-0.116276376,-0.044814594,0.5570837,0.5722316,-0.07747208,-0.069169775,0.03319435,0.32943752
5.667611,1.6763623,3.848333,-0.33712596,5.1261344,-0.8367322,-0.26533407,-0.9332307,3.2659748,-0.8080144,1.3230232,-0.29077923,5.8246055,4.4742184,-0.83655214,4.338306,4.9120674,3.69565,4.517704,3.1012769,3.1900556,-0.21898189,-1.2619838,5.3674126,1.5737681,4.7016873,-0.95931894,-0.81350034,4.7868323,5.32232,5.557806,-0.5523703
-0.10006714,0.6445793,-0.1701157,1.1671058,-0.07882462,0.61768657,0.98492736,0.6005382,-0.16835171,0.6978064,0.59799045,0.31150165,0.6845892,-0.22474149,-0.090706185,-0.20147061,-0.15247,-0.17274828,-0.13552068,-0.16963138,-0.19802117,0.66583765,0.035682004,-0.14201358,-0.25209948,-0.15259735,0.5527884,0.5643911,-0.07919672,-0.09146025,-0.047262177,1.0017874
0.07506315,1.5662006,-0.043591853,0.9429754,-0.025038665,0.47243637,0.33039233,0.12825635,0.13206458,0.363351,0.47462636,0.65316445,0.28135622,0.18137202,-0.039849143,-0.07825595,-0.0322368,-0.06964379,0.14924058,-0.030959645,0.06564584,0.5037599,-0.030425018,-0.09332257,-0.11268473,-0.059417304,0.3152633,0.3685918,0.32070124,-0.0049438593,0.21385676,0.38770038
-0.040266745,0.11390025,-0.17950378,1.1807147,-0.094741575,0.26613507,0.15508017,0.30702847,-0.12400941,0.37128812,0.7234259,0.980965,0.42743966,-0.09882225,-0.20373164,-0.16106996,-0.134351,-0.0520006,-0.0559793,-0.11949203,-0.086491995,1.1397196,-0.00506203,-0.10178166,-0.22897652,-0.082354516,0.47890702,0.606241,-0.06602962,-0.082741246,-0.027870476,1.1806262
0.3011242,-0.05365641,0.9285582,-0.11020348,-0.009575877,-0.0899643,-0.3875065,-0.1182544,-0.006755721,-0.0010300578,0.08287385,-0.059733327,-0.07288921,0.44677022,-0.14407286,0.66966486,0.38361803,0.3350514,0.43954363,0.103705436,0.5522523,-0.10954012,0.6384489,0.19851981,0.51060927,0.42881894,0.09684833,0.017769631,-0.18913919,-0.07028389,0.23275505,-0.338869
2.0772192,-0.20743851,1.5652063,-0.32826835,2.0118098,-0.43996605,-0.16303883,-0.43107152,1.9585233,-0.6736282,-0.14049698,-0.2929367,0.5592392,1.7858084,-0.11721339,2.0451903,2.4122183,1.6395984,1.6401224,1.6467557,1.7230754,-0.3381655,-0.48633358,2.2983968,2.0075946,1.6960377,-0.5583886,-0.37842184,1.2858856,1.5696734,-0.07080765,-0.21333562
1.8649268,-0.016855676,1.4863975,-0.2728311,1.7945945,-0.3483816,-0.14508554,-0.3437018,2.2166529,-0.38230062,-0.13160986,-0.35899922,1.1765398,1.8517752,-0.052776225,1.8504215,2.17614,2.0755188,2.0928116,2.1156418,2.1278439,0.15235189,-0.24464516,1.6126812,1.7758125,1.4625443,-0.33358955,-0.37056202,1.8690296,1.6046733,1.0997065,-0.3239859
-0.049655773,-0.29074094,0.430123,-0.24423718,-0.10945028,-0.09351047,-0.17226556,0.10747544,0.23102577,-0.12529972,-0.35083488,-0.2253627,-0.34969032,-0.0075732046,0.40651843,0.5823677,-0.0040801005,0.73371965,-0.0025381972,0.5230337,0.6994998,0.6492045,0.77466214,0.01896495,1.0525565,-0.0071860305,-0.045751806,-0.055259366,-0.06713977,-0.0435714,-0.2713284,-0.12895785
-0.015084775,-0.21022256,0.17097382,-0.028983114,-0.053855848,-0.060799528,-0.40844685,-0.06288878,-0.030943325,0.20866941,-0.08663138,-0.01753518,-0.08545574,0.030286755,0.5407444,-0.0020069473,0.05112528,-0.044647645,0.20184726,0.06012867,-0.00020710312,-0.43250784,0.3686908,-0.021844367,-0.007081331,0.14397894,0.08922345,0.13916786,-0.060043346,-0.20696867,-0.08375569,-0.11695921
-0.13751258,0.42420292,-0.13197397,0.7708542,-0.075936526,0.16759577,0.17849648,0.48501483,-0.16253051,0.13241407,-0.22449644,0.104437515,-0.14118078,-0.08452305,0.017014079,-0.08642049,-0.09062182,-0.09909339,-0.08734243,-0.095434,-0.067541726,1.5027217,0.8700483,-0.08449738,-0.046987336,-0.09477941,0.49974126,0.54110014,-0.20440617,-0.16334026,-0.16745166,0.19397391
-0.082587086,0.7681404,-0.025444541,-0.11490517,0.2293731,-0.038056552,-0.2540376,-0.002642524,-0.08053913,0.44702336,-0.27554938,0.16396885,-0.07871181,-0.07667985,0.8053224,0.32042372,-0.057185095,0.16058487,-0.009498465,-0.061437856,0.18301874,0.6987655,0.8502475,-0.007997895,0.32842785,-0.06171328,0.50477856,0.1203469,-0.2547805,-0.13018154,-0.18744701,-0.14481984
3.671581,-0.12987722,2.5710466,-0.37333125,3.4852118,-0.6213178,-0.17171213,-0.6144415,2.6286845,-0.68051857,-0.119961,-0.27899206,3.1300757,3.126856,-0.41065565,3.1842282,3.4006765,2.4886696,2.9064007,2.5162811,2.406886,-0.1144859,-0.74902934,3.6566744,1.9007673,3.3586726,-0.6942964,-0.58652794,3.1590476,3.0911467,2.9821339,-0.4187704
-0.12902156,-0.1390228,-0.03398373,-0.11260998,-0.06682736,0.30177096,0.31457263,0.3163261,-0.12544988,0.47204688,-0.093828276,0.4926584,-0.1519303,-0.1776972,1.9758619,-0.05312025,-0.06924635,-0.10915615,-0.13488902,-0.116456866,-0.111269645,-0.15595977,0.2304085,-0.11219042,-0.06189945,-0.11184888,0.24453212,0.6854414,-0.07954266,-0.13671392,-0.18793695,0.1806401
-0.09772011,0.15667744,-0.11470608,1.075955,-0.10948797,0.4852615,0.85051644,0.6959566,-0.11232251,0.5759853,-0.0044079777,0.2993059,-0.00081680604,-0.1658376,-0.16284488,-0.13501012,-0.13260257,-0.12447204,-0.1706969,-0.19054799,-0.15706797,0.2558376,0.11010051,-0.12273778,-0.18002567,-0.07277546,0.5914069,0.5921626,-0.07941478,-0.097473085,-0.1723899,0.80106515
-0.1234686,0.01828633,-0.20769377,1.4610076,-0.1235801,0.4782194,0.49784857,0.5944497,-0.16491361,0.6617869,0.23567247,0.4620813,0.435773,-0.15136832,-0.00052865606,-0.18894194,-0.16511828,-0.21288812,-0.11208649,-0.11384729,-0.17886838,1.668039,0.34679472,-0.14057755,-0.18045484,-0.15495797,0.74445903,0.5974964,-0.16063865,-0.1500592,-0.12783848,0.9273341
-0.075602286,-0.32258645,0.019369995,-0.1952481,-0.13294928,0.017770814,-0.14978898,0.31361732,-0.072719224,0.18794984,-0.2307155,0.22965759,-0.2703056,-0.048466425,0.41193402,0.24303938,-0.046613522,0.04301653,-0.0631358,-0.053753078,0.073094174,0.8996828,0.87199765,-0.04569799,0.2821356,-0.08579748,0.27305666,0.31940523,-0.17168081,-0.059424937,-0.17409238,-0.08595633
0.1426061,0.8976468,0.52390504,-0.06937127,0.024589572,0.26612663,-0.064069234,-0.013211417,0.42622197,0.027531086,1.3087847,-0.08078315,-0.039815735,0.09098801,0.2088445,0.43050247,0.09973564,0.40689877,0.24273553,0.17554064,0.4509311,-0.21899751,0.5746711,0.06388015,0.91147757,-0.051010247,0.16035563,0.017291054,-0.0018307831,0.15692636,0.2351628,-0.20836551
-0.16936174,-0.23932873,-0.06968152,-0.10176038,-0.15633611,0.14438872,-0.00841293,0.39574704,-0.09873164,0.43820637,-0.23617212,0.7472048,-0.24571554,-0.14606301,2.249517,-0.07683768,-0.1287282,-0.101143315,-0.18224344,-0.10678758,-0.16705948,-0.077982575,-0.019303879,-0.074019454,-0.033462282,-0.07341437,-0.005701588,0.75513214,-0.0824411,-0.07368446,-0.07495635,0.6582064
0.14941046,0.10289971,0.10989149,0.7214863,-0.035884906,0.23858964,-0.034582105,0.0071347556,0.073609084,-0.025913624,3.0727224,0.09857559,0.1641318,0.17985243,-0.15101396,-0.025680995,0.012743904,0.1417198,0.18003981,-0.0014098167,0.12051083,0.8873385,-0.072232865,-0.07681405,-0.027850777,-0.026702395,-0.0045479923,0.20126024,0.8326557,0.27498952,0.83479613,0.43991065
-0.0587445,-0.111540735,0.57199466,-0.13135219,-0.22961758,0.4101078,0.2452618,0.5030192,-0.11359953,-0.08245026,1.4168943,-0.21995445,-0.40917715,-0.1640878,0.052021082,0.18462512,-0.082138926,0.16767251,-0.1122961,-0.024780601,-0.047613386,-0.36345455,0.8972426,-0.084989406,0.42403018,-0.14535235,-0.02309788,0.347624,-0.21575609,-0.064634256,-0.18543415,-0.2001671
0.2678747,-0.24831747,0.93485266,-0.17465381,-0.019661931,-0.17009223,-0.41697785,-0.09287586,0.28547752,-0.10787741,-0.10425601,-0.27968833,-0.2079422,0.25590673,-0.13576952,0.93376195,0.280067,1.0906073,0.60247463,0.48658594,0.9997418,0.25932425,0.970586,0.050249755,1.1867052,0.08422632,-0.022992335,-0.074728966,-0.15097104,0.13595957,-0.19896862,-0.4168229
-0.059264984,0.32105756,-0.045113545,1.1529783,-0.14952986,0.49866033,0.7806327,0.5575614,-0.10739215,0.065392956,0.5318556,-0.047395524,-0.17064889,-0.1366732,0.4771345,-0.12527291,-0.048879784,-0.06983183,-0.0932593,-0.0765826,-0.07409232,-0.1434985,0.8257521,-0.10187558,-0.022901883,-0.14612977,0.41570604,0.6423307,-0.16290891,-0.09251008,-0.13866735,0.11697862
-0.13340117,-0.23743236,-0.060797263,0.084889345,-0.077874616,0.18332264,0.17962566,0.3600357,-0.066905595,0.08920266,-0.17624827,0.4404526,-0.17341278,-0.09982476,1.6884423,-0.05910604,-0.051414784,-0.05509466,-0.09406469,-0.091602065,-0.04363753,-0.00901475,0.5148652,-0.08081899,0.18767558,-0.09954702,0.26249352,0.57434267,-0.1990733,-0.14892183,-0.22616406,0.25371507
3.0224214,-0.16564593,2.3624098,-0.20324634,2.6696894,-0.5638006,-0.18820839,-0.4949215,2.452378,-0.5247142,-0.041177087,-0.5555107,1.8813932,2.5725775,-0.17519663,2.593236,2.2795687,2.0340214,2.7948031,2.8645396,2.4494019,0.18238966,-0.4374859,2.2456324,2.2568188,2.4042902,-0.5273265,-0.5559601,2.5579402,2.420589,2.2322643,-0.33229887
2.191148,0.9923333,1.4176724,-0.24503656,1.9729356,-0.2765164,-0.109035335,-0.32161495,1.0550823,-0.20139316,0.9104828,-0.082218915,2.383219,1.8203728,-0.65889335,1.4772819,1.73915,1.1898645,1.3794997,1.3657823,0.8368464,-0.24012175,-0.4048917,1.9430242,0.46473604,1.8590381,-0.33851406,-0.29458103,1.7938573,1.7914943,2.5088193,-0.15806955
0.92952913,-0.30061227,1.3024353,-0.20770426,0.10581719,-0.16836709,-0.59614867,-0.21376434,1.4294825,-0.17489985,1.090708,-0.2183115,0.48331413,1.1197512,-0.36927703,0.9373273,0.8995751,1.2876856,1.2627962,1.0900592,1.047226,-0.4775315,-0.0723465,0.3387437,0.7249414,1.1442852,-0.18473075,-0.15342467,0.93972373,-0.04497577,0.4132965,-0.2532675
-0.13510671,2.4114025,-0.20646122,1.26928,-0.16464202,0.6771211,0.95032394,0.6933718,-0.12074752,0.8021794,1.1635062,0.35451367,0.24854411,-0.12956151,-0.09194481,-0.17561291,-0.21377634,-0.16342361,-0.123729564,-0.15658143,-0.17138323,0.8689282,0.0035267957,-0.19517164,-0.16548686,-0.16804922,0.65217334,0.4989028,-0.10582465,-0.070136935,-0.08959185,1.2033858
0.5840564,-0.13014902,1.0549366,-0.17103413,0.33502412,-0.12387418,-0.19768448,-0.12657695,0.764889,-0.112066746,-0.19482246,-0.31968218,-0.094795264,0.866835,0.07285902,0.95989674,0.5731548,1.190993,0.8975527,1.1625335,1.397227,-0.2535294,0.45269462,0.2229827,1.2339675,0.47449318,-0.07612241,-0.11379404,0.582524,0.455299,0.31343976,-0.33546385
-0.06480891,-0.36397654,0.41708374,-0.098306604,-0.13009673,-0.047798384,-0.1352493,0.2001921,0.054581456,-0.08038175,-0.32420605,-0.17973126,-0.26728418,-0.028033046,-0.021379724,0.5374289,-0.07094248,0.57432145,-0.0013620952,0.19036113,0.52336997,0.35631135,0.8252696,-0.06828143,0.87798077,-0.032815464,-0.0023746616,0.009923767,-0.14376312,-0.06432157,-0.30708823,-0.18950227
4.896809,1.1516651,3.1819131,-0.23414195,4.2590384,-0.64060396,-0.13579534,-0.6999058,4.0358996,-0.80129427,0.19948818,-0.6328208,5.223116,4.334873,-0.25371057,3.7235746,3.8922079,3.9043438,4.53335,3.6797674,3.6029203,-0.56026804,-0.89178145,3.6071424,2.1918852,3.9874787,-0.76459324,-0.785026,5.2018766,4.485192,4.4568777,-0.60788697
-0.02562736,1.6249781,0.3526163,-0.18181472,-0.03150868,-0.04345183,-0.18732096,0.02240328,0.53603595,0.19436708,-0.2055991,-0.12134116,-0.0013637291,0.6357448,-0.22251561,0.3887699,0.261356,0.21903716,0.5644185,0.16629045,0.7541624,1.3049859,0.6589798,-0.0017015835,0.2894256,0.39876163,0.030206116,-0.05715702,0.18150857,-0.02340251,-0.086558826,-0.061652597
-0.09941485,1.0961279,-0.098436415,0.23804845,-0.05773589,0.60985374,0.9698754,0.54310095,-0.1743822,-0.022434525,-0.16270138,-0.10315257,-0.08175034,-0.17652446,-0.23970914,-0.08968276,-0.07890761,-0.0009995071,-0.07609278,-0.11176955,-0.011546458,3.1544466,0.6849869,-0.053656366,-0.03014282,-0.040547557,0.24626377,0.36106077,-0.14826608,-0.04457819,0.55330086,0.114140876
-0.041841786,-0.0787582,-0.043709278,0.5186182,-0.09539032,0.49861583,0.3430367,0.3066071,-0.1461,0.41676167,0.9342473,0.07357178,-0.09386846,-0.10370898,-0.025287105,-0.09091355,-0.092183046,-0.06184385,-0.096877806,-0.081544854,-0.10158533,0.19532326,0.5240427,-0.08988355,-0.08458157,-0.112593725,0.5233468,0.58423674,-0.10966209,-0.14309387,-0.15885887,-0.020455994
2.4801607,-0.07047765,1.786814,-0.31007043,3.133365,-0.43704668,-0.17121114,-0.50022215,2.7461963,-0.4568903,-0.04771666,-0.051692616,3.325365,2.926049,-0.33557802,2.2585342,2.7516563,1.9845462,2.6728663,2.2152324,1.9905995,-0.39034057,-0.69869095,2.763002,1.2095633,2.6100729,-0.5559633,-0.41615272,3.487417,2.7128472,2.6699638,-0.26469758
1.2383236,-0.35870454,1.6178105,-0.17192937,0.74502367,-0.20573106,-0.11708572,-0.2423091,0.5993078,-0.28525683,0.14824092,-0.42698398,0.66281974,1.0361897,-0.060652267,1.345531,0.9626906,1.3353688,1.3239326,1.4601368,1.4939331,-0.20823117,-0.07471075,0.5554591,1.3836542,0.91309977,-0.23659496,-0.22217488,0.85192287,1.1825355,0.8289656,-0.33800465
1.2861484,-0.27381462,1.1509678,-0.35781497,1.3827776,-0.32262185,-0.25927356,-0.2854963,1.4624774,-0.10193067,-0.25052807,-0.2734656,1.3887861,1.7012917,-0.2732221,1.4351639,1.4043562,1.6155082,1.6345185,1.6100756,1.6017718,0.2650609,-0.10941912,1.189532,0.99998754,1.5880827,-0.18406354,-0.26177436,1.5890316,1.4044607,1.0645846,-0.31704503
1.5253543,-0.2667723,1.3699316,-0.32140046,1.3291587,-0.33375224,-0.290364,-0.32921228,1.7204486,-0.39934313,-0.08244646,-0.26080355,1.1440946,1.772143,-0.13989519,1.6107014,1.7160394,1.584742,1.5761968,1.7138528,1.542865,0.32772255,-0.26488754,1.7563902,1.5814958,1.7759699,-0.3514305,-0.3094978,1.4803731,1.2365825,1.0800978,-0.2510887
1.463948,0.15374656,1.3651323,-0.26507124,1.2902598,-0.2417918,-0.1696163,-0.2953399,1.0730847,-0.29255357,-0.14819483,-0.30797347,1.3116457,1.5151371,-0.18607068,1.3283204,1.4418732,1.2409884,1.3416152,1.4534299,1.4473256,0.16047877,-0.23831804,1.3897642,1.1905389,1.3555188,-0.2857664,-0.3072439,1.500069,1.3475192,1.267743,-0.17054346
