,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
32,0.72816885,0.41928303,0.0,0.45587876,0.88363624,1.7130522,0.08537024,0.0,0.0,1.3849101,0.3688658,0.6024134,0.0,0.2779648,0.42698887,1.3704091,0.29649174,0.83363765,0.57893074,0.0
33,3.0520258,2.7318244,0.0,0.791146,2.6521454,3.0059848,0.8393288,1.8218358,0.0,3.4913473,0.2824184,3.4774294,3.4785085,1.5039611,0.48436436,3.1458092,0.0,2.5693007,1.4724957,1.8284583
34,2.9149508,2.766038,0.0,0.9027464,2.5355678,3.0775704,0.28802603,1.5491774,0.0,3.6939566,0.5233749,3.2087827,2.7074392,1.510036,0.47995037,3.4456797,0.0,2.4633365,1.4641935,1.076756
35,0.79055786,0.9067817,0.0,0.25677568,0.9394322,1.2041663,0.22690025,0.3844996,0.0,1.1995199,0.19640718,0.8539093,0.49082977,0.9327183,0.35684794,1.4653804,0.018560927,1.0811552,0.48093754,0.13250011
36,0.11399028,0.0,0.9732529,0.78283215,0.4469502,1.4722484,1.2817161,0.39118075,0.93246627,0.73247474,0.9015063,0.0,0.0,0.39984313,1.2361953,0.32267573,1.0726256,0.27106538,1.2105455,0.2394962
37,0.2465395,0.016325407,1.6338046,1.3528391,0.0,1.217857,1.5019367,1.1355169,1.8809739,1.5118451,1.2621782,0.0,0.36313638,0.59914124,1.8573825,0.14402588,1.6686928,0.01808481,1.4960252,1.1549466
38,0.4574927,0.0,0.6447874,0.71401924,0.23254429,1.6608217,0.9041588,0.36149478,0.74540544,1.3870995,0.6940476,0.0,0.0,0.13863342,1.1510868,0.58623415,0.77358806,0.1528092,0.74529916,0.0013492554
39,3.5268607,2.9256809,0.0,0.6434828,2.7004433,2.8355913,0.5061756,2.1600952,0.0,3.7527347,0.44134313,3.86747,4.4740047,1.389127,0.09435396,2.8206859,0.045246333,3.118023,1.7392473,2.4359112
40,0.43994108,0.054777145,1.289746,0.9548845,0.6717255,0.337295,1.2268946,0.72038716,1.2048888,0.0,0.30476087,0.0,0.77697897,0.0,1.2379849,0.36206678,1.2832514,0.5297469,1.553257,1.0162334
41,0.5204616,0.3431204,2.5596995,2.1307683,0.6175404,0.52795154,2.2000704,1.6703979,2.8094425,0.83269835,1.1660129,0.0,1.8531152,0.65758497,2.5412762,0.4089405,2.2525911,0.41378355,2.5729587,1.9797673
42,0.3897764,0.6025832,3.0761533,2.7112687,0.1695652,1.3421499,2.9562027,2.4669378,3.4724731,2.127166,2.0181637,0.0,2.0187583,1.5059704,3.483593,0.2125679,2.4111269,0.12183213,2.9679298,2.4979634
43,0.19130579,0.19856521,0.21580034,0.35051665,0.31184596,0.60209227,0.4646681,0.27992368,0.4124003,0.30353677,0.11884352,0.0,0.06927085,0.0,0.48305064,0.30888,0.177609,0.26902622,0.52667606,0.2710019
44,0.31156468,0.12316751,0.060372673,0.237163,0.23240028,0.8658141,0.18431415,0.16421713,0.1228742,0.8004625,0.3158235,0.20403127,0.11624349,0.042918395,0.377137,0.44818017,0.2434893,0.23252836,0.47067845,0.05181373
45,0.4573424,0.014072953,0.9720702,0.6976254,0.5331478,0.3796975,1.0379462,0.6072383,0.8296175,0.0,0.15700117,0.0,0.57567537,0.098865435,0.83168215,0.27844846,1.2084779,0.61463815,1.1662189,0.8499557
46,0.06515563,0.43038663,0.7517248,0.8905518,0.35235018,0.0,0.6311565,0.80502427,0.8842732,0.24224912,0.39098108,0.061962694,1.858325,1.062671,0.65910566,0.008810226,0.6281979,0.59013957,0.9089097,1.124264
47,0.60407776,0.31750613,0.23319173,0.29023558,1.026983,0.3542031,0.60958934,0.16276464,0.14803329,0.03470112,0.0,0.33285403,0.55286074,0.026534244,0.6772555,0.6777599,0.7434224,1.2795024,0.9917669,0.57634944
48,1.7378343,1.5986743,0.0,0.69206274,2.0159414,2.6822178,0.17589541,0.04739017,0.0,2.516014,0.5107418,1.649689,0.0,0.8221011,0.7577752,2.9556644,0.155293,1.9214764,1.1608869,0.0
49,0.25185668,0.0066247955,1.3285527,1.1613493,0.094003096,0.5298158,1.0431834,0.84835064,1.4699299,0.97681093,0.8456706,0.0,0.95511615,0.59373313,1.341169,0.1258558,1.5255736,0.2420029,1.3549194,1.124399
50,0.103014566,0.014525391,0.7869821,0.71109045,0.053586848,0.34589243,0.636553,0.6122104,0.8226611,0.8087951,0.7196992,0.0,0.7592323,0.63505346,0.7825185,0.0,1.0533161,0.1858086,0.8702891,0.6593527
51,3.5130105,3.344027,0.0,0.7761003,3.4327927,3.3113127,0.66847414,2.0158706,0.0,3.7989945,0.4986168,3.8283927,3.65707,1.8693655,0.55986404,3.9852962,0.0,3.503586,1.8388171,1.8845501
52,1.599011,1.3760822,0.0,0.10567209,1.1693243,1.1979444,0.5688195,1.4308853,0.0,1.544461,0.29077214,1.654844,2.5455756,0.45592394,0.3866046,0.98781514,0.0,1.5871015,0.7287265,1.2765071
53,1.0901741,1.1385403,0.0,0.3792369,1.6020501,2.0314167,0.7686573,0.37021422,0.0,1.4600563,0.23535986,0.94755995,0.08878903,1.1078176,0.92716384,2.4174628,0.0,1.5277117,0.7188328,0.0
54,0.36737704,0.67886925,3.1539283,2.7755518,0.33713132,1.4743283,3.0953057,2.4302695,3.6771162,1.8957775,2.0029974,0.0,1.8639596,1.3074156,3.6175733,0.3469224,2.5242891,0.22133246,3.156951,2.524787
55,1.5894556,1.6905179,0.0,0.47333,1.8042052,2.1997979,0.25694758,0.9816365,0.0,2.1390045,0.5038335,1.8298856,1.1172988,1.4610853,0.47402382,2.6104968,0.0,1.9686782,0.8548521,0.37934503
56,0.9957315,1.0218784,0.0,0.27919084,1.2052287,1.2206687,0.20315361,0.34836268,0.0,1.1111434,0.14900728,0.9962093,0.38828126,0.7126897,0.2916234,1.586508,0.039232627,1.2439468,0.67568815,0.15932372
57,5.015132,4.7267876,0.0,1.0388894,4.252614,4.529056,0.73475295,3.4897766,0.0,5.580058,0.4944533,5.6791534,5.600527,3.1472573,0.5078943,5.3530617,0.0,4.49476,2.3406303,2.694292
58,0.1688343,0.49250185,0.0,0.590801,0.3467272,1.396209,0.25209495,0.12428251,0.19430335,1.2004272,0.5860412,0.14540274,0.0,0.3477821,0.5069267,0.8641988,0.13148299,0.18861493,0.46821594,0.117722675
59,0.29710406,0.0,2.0458992,1.4962044,0.34653378,1.2481487,1.7825124,1.2872517,2.1742287,1.1862279,0.9927196,0.0,0.39016807,0.5534381,2.11457,0.2980802,1.9182848,0.24444985,1.8965886,1.2535667
60,0.24861985,0.27372742,1.565979,1.3101282,0.48707697,0.30550748,1.3199415,1.0438833,1.636928,0.44550085,0.7042797,0.0,1.5284226,0.5860754,1.4913323,0.14634514,1.2086785,0.22110224,1.587843,1.270041
61,2.695736,2.4647856,0.0,0.46104977,2.1985416,2.1225069,0.62457585,2.043446,0.0,2.6491616,0.2207074,2.862376,3.8663054,1.0588729,0.3802405,2.3556032,0.0,2.597003,1.261847,2.2069192
62,2.707113,2.6088905,0.0,0.36904633,2.8117352,2.6749125,0.66073656,1.2541237,0.0,2.749247,0.33609572,2.6733356,2.0707736,1.0768034,0.9330226,3.1511493,0.0,3.0322936,1.4584064,1.2161503
63,2.1912138,2.22917,0.0,0.76345325,1.9686563,2.8290248,0.19553684,0.9947087,0.0,2.9369116,0.6229584,2.4844747,1.6519012,1.1480651,0.25110042,2.99021,0.0,2.181881,1.2308757,0.75336087
64,2.2347589,2.1352131,0.0,0.5195034,2.3023462,2.168217,0.7647788,1.1566544,0.0,2.5141492,0.21977758,2.3185334,2.0954623,0.9740902,0.65037155,2.7456055,0.0,2.2838273,1.2826138,1.0592079
65,1.9676161,1.9421804,0.0,0.6339257,2.1127439,1.7467413,0.68949056,1.1028144,0.0,2.0078964,0.036253676,2.016423,1.9984895,0.693901,0.79107326,2.2439027,0.0,1.9341506,1.1835941,1.0206693
66,2.8845868,2.7795086,0.0,0.82927155,2.6285655,3.0259209,0.46552718,1.8912444,0.0,3.6656895,0.49617642,3.2883735,2.862443,1.7744279,0.4875568,3.681687,0.0,2.7299662,1.4138494,1.4197136
67,0.78800976,0.3555119,2.8989263,2.4390852,0.54705036,1.4879873,2.7304556,2.2493496,3.1551003,1.4562501,1.6333282,0.0,1.3800821,0.7361749,3.3135238,0.43145615,2.7210078,0.34845304,3.1396313,2.2309475
68,5.3651576,5.03932,0.0,1.1810625,5.099182,5.497691,0.8827415,2.600492,0.0,6.1203594,0.6678763,5.751689,4.3111057,3.0946615,1.2509718,6.755239,0.0,5.408185,2.8012733,2.0056987
69,0.29568172,0.4727614,2.259157,1.9615963,0.08862884,0.9669141,2.01015,1.7214894,2.596023,1.5437436,1.5939612,0.0,1.3364404,0.970138,2.5805776,0.28072035,1.9052851,0.12649167,2.2395456,1.7880505
70,0.86105144,1.0814127,0.0,0.25023356,0.8241976,1.0409817,0.61620235,1.0460103,0.0,1.1177624,0.034327105,1.0915328,1.164491,1.0221522,0.42511073,1.2510931,0.0,0.8900143,0.7010029,0.512759
71,0.20538482,0.5666491,0.39416015,0.6631017,0.0,0.07567775,0.41282696,0.9342402,0.6241461,0.89513063,0.62426734,0.20460996,1.8962827,0.68818223,0.69363546,0.0,0.19973522,0.0,0.63911647,0.99732417
72,3.8013134,3.309167,0.0,0.7882965,3.8648238,3.9890542,0.7691641,1.4872186,0.0,4.5216613,0.63867384,3.8928285,2.9354725,1.5382226,1.3111055,4.647106,0.044660628,3.787989,2.1664784,1.0788782
73,0.38109267,0.23091385,1.6358562,1.3520651,0.38237318,0.48863408,1.4690121,1.0960263,1.7854972,0.6213659,0.72331196,0.0,1.1232038,0.45589697,1.6428409,0.23443785,1.4279298,0.27656,1.6669481,1.2708719
74,0.042489212,0.0,0.978084,0.62321573,0.024720028,1.2856078,0.85080725,0.4347449,0.93891174,1.1408186,1.0730219,0.0,0.0,0.20057897,1.1768095,0.34755564,1.1848216,0.053873472,1.1010485,0.45299435
75,0.16311601,0.123800084,0.15024133,0.23439169,0.12717085,0.81483924,0.49260026,0.28187406,0.18658516,0.6417607,0.44121975,0.0,0.0,0.26357073,0.53824556,0.29602522,0.29294476,0.09325884,0.46688366,0.0
76,0.33268654,0.3275655,1.6855532,1.4520202,0.2501493,0.5230808,1.4799969,1.2460926,1.8880639,0.81268805,0.92662305,0.0,1.3097193,0.574002,1.7748564,0.14540106,1.4963065,0.18697631,1.6797876,1.3884394
77,0.44722882,0.50286317,2.831824,2.40301,0.60743207,1.1351151,2.601299,2.0311935,3.1628585,1.0833007,1.3313518,0.0,1.7180012,0.94038516,3.0257702,0.509368,2.325111,0.43213093,2.9294147,2.1603324
78,1.3889925,1.5597802,0.0,0.4545632,1.3794327,1.9027464,0.6190565,1.2159396,0.0,2.0157049,0.20072995,1.7601974,1.7969849,0.633373,0.43059295,1.7520154,0.0,1.4687006,0.8395746,1.0012048
79,0.8322785,0.7467343,3.996111,3.3915172,1.0628467,1.1350987,3.643039,2.9246774,4.363428,1.0862126,1.668034,0.0,2.8613744,0.9199682,4.272383,0.77700186,3.2996597,0.7106001,4.2603836,3.1825707
80,0.16251126,0.27090356,1.4281397,1.2861658,0.18199906,0.30078846,1.2493725,1.0197155,1.5470426,0.6660449,0.9332509,0.0,1.4030323,0.75863457,1.4083875,0.083616085,1.2675788,0.21658775,1.4369708,1.251602
81,2.9029095,2.6032133,0.0,0.6078781,3.1194022,3.2802591,0.63253987,1.0921247,0.0,3.5667872,0.521167,2.9295163,1.8305738,1.554099,1.1454675,4.0770597,0.0,3.1715026,1.5947189,0.6019248
82,0.38486186,0.17007434,2.2622063,1.8436961,0.85804653,0.49672168,1.9992607,1.3540115,2.4380767,0.24932823,0.6244472,0.0,1.5152979,0.64781,2.1406362,0.4488203,2.0418367,0.5788352,2.3844337,1.7186446
83,4.4071484,4.048486,0.0,1.1424482,3.8461301,4.8916597,0.4780416,2.5432818,0.0,5.6173625,0.86737216,4.7898498,3.82149,2.822731,0.61584085,6.0574255,0.0,4.2353907,2.1651573,1.8194814
84,0.31452143,0.42313388,2.19344,1.9589729,0.49317566,0.83775806,1.996412,1.633789,2.3648374,0.7715051,1.1709799,0.0,1.3934958,0.7554408,2.436325,0.49683607,1.9355156,0.45271647,2.403236,1.6479619
85,2.7993693,2.064809,0.0,0.20857073,3.3539271,1.8257282,1.132419,0.79454577,0.0,2.0442054,0.0,2.1461334,2.112312,0.06442627,1.2541075,2.4940975,0.19939741,3.32901,1.9710373,1.4636507
86,0.0,0.40284988,2.0750244,1.7723145,0.007947683,1.1470354,1.9214501,1.519773,2.2740421,1.6108079,1.7835815,0.0,1.3593655,1.3780972,2.2151294,0.098846324,1.6725584,0.17643076,1.994591,1.7050482
87,0.0,0.11919317,0.74621326,0.63387674,0.25439683,0.19280122,0.6469764,0.4889373,0.89893526,0.13315019,0.45784223,0.0,0.88712364,0.719432,0.6839287,0.07923877,0.6089347,0.32350326,0.79900014,0.6133815
88,0.54302746,0.6188973,2.7201655,2.3754492,0.061721385,1.268887,2.5345926,2.3271084,3.1245317,1.9342674,1.8934668,0.0,1.9114671,1.1416177,3.127076,0.30509648,2.1708717,0.11693707,2.755804,2.275763
89,0.28111464,0.37986746,2.3646796,2.009078,0.22674239,1.2192657,2.1437502,1.7537885,2.6371887,1.378387,1.6107476,0.0,1.2988075,0.9484379,2.6817226,0.37252542,2.1087973,0.1816985,2.3966594,1.8643711
90,0.05706568,0.3945116,1.7919263,1.6633203,0.34264693,0.64792484,1.6044874,1.406456,2.1829748,0.8951988,1.0281281,0.0,1.8670332,1.1758218,1.9779124,0.12044537,1.4420063,0.2995393,1.936764,1.6104527
91,0.62558305,0.42621052,2.2012618,1.9701567,0.58032656,0.3125708,1.899909,1.6794913,2.4566848,0.5560554,0.6972327,0.0,1.850074,0.5995004,2.2820477,0.2883969,1.9419925,0.4483118,2.168604,1.8285371
92,3.3227117,3.0269246,0.0,0.826743,3.5174036,3.4982114,0.60886586,1.2561222,0.0,3.907186,0.35918242,3.3925788,2.3662393,2.0749178,0.94872814,4.3605485,0.0,3.4217172,1.8440146,0.9155605
93,1.5700587,1.338589,0.0,0.6197278,2.1177385,2.046318,0.28690094,0.11157745,0.0,2.0886161,0.285252,1.4306242,0.25052845,0.44756854,0.8120179,2.264032,0.104826495,1.6158857,1.1783808,0.07831796
94,0.5306718,0.06028237,1.1516914,0.9254036,0.09877998,0.60350287,1.1793128,0.82782245,1.2684921,0.68783474,0.6680977,0.0,0.44435728,0.23181094,1.2550547,0.007861571,1.1004511,0.07827809,1.0118191,0.8735955
95,0.07259916,0.7025624,1.9207299,1.8359363,0.13293469,0.48033524,1.6988277,1.7399788,2.1984818,1.1821411,1.2982223,0.0,2.626781,1.4676168,1.990541,0.0,1.262095,0.2267628,1.978502,2.0178866
96,2.1268094,1.9092556,0.0,0.45970026,2.1544409,2.1983542,0.36566284,1.0515203,0.0,2.510538,0.38866007,2.2858572,1.7088656,1.4936318,0.6862286,2.7019672,0.0,2.3223405,1.17577,0.6686455
97,0.086292244,0.21206307,0.44863343,0.4005046,0.40243685,0.0,0.4965099,0.38387206,0.5449235,0.0,0.08362241,0.0,0.89751375,0.32598054,0.29034626,0.13829392,0.38982892,0.41656193,0.60872334,0.54764265
98,0.1470486,0.61921436,2.6780667,2.3834906,0.03636214,1.4984833,2.5341685,2.1714349,3.1312952,2.1954374,2.1609719,0.0,1.681817,1.3280832,3.2075372,0.23181273,2.0956292,0.0,2.6695676,2.2030973
99,0.12930846,0.4980807,2.1468349,1.9056869,0.055399597,0.7785816,1.8854707,1.6206696,2.4578967,1.5207877,1.5320443,0.0,1.6124544,1.178124,2.3226485,0.12606606,1.7143407,0.11955711,2.0618443,1.7908716
100,1.4516253,1.313552,0.0,0.30528954,1.5373238,1.7916251,0.064047515,0.5881852,0.0,2.0681067,0.43985242,1.7729118,1.2839947,1.0620683,0.327002,1.8301365,0.07435437,1.6936231,0.89984816,0.43689513
101,2.2319956,2.073915,0.0,0.93028325,2.2027447,3.6827369,0.0,0.5004505,0.0,3.553233,0.8496673,2.6194065,0.7154777,1.3561425,0.39686948,3.4534223,0.13951185,2.2794018,1.4050434,0.1894074
102,0.76637983,1.1008282,0.48713332,0.66971374,1.3162346,0.0,0.4244854,0.78124356,0.70235467,0.30070823,0.0,0.7563931,2.4880188,0.70202684,0.24154565,0.3741369,0.44865662,1.2587171,1.3175926,1.3285598
103,0.43097246,0.36474133,2.3790908,2.0944705,0.53738225,0.65046924,2.1398134,1.7609804,2.7507217,0.88133454,0.9993662,0.0,1.728487,0.80676407,2.5383132,0.2991112,2.1754167,0.36883998,2.4912577,1.9741815
104,0.34240377,0.11055814,1.6475843,1.3756071,0.024947971,1.1148101,1.4917585,1.2181654,1.828419,1.428562,1.215704,0.0,0.5221788,0.5447432,1.9085637,0.13060518,1.4977183,0.0,1.5393887,1.1833681
105,0.60832816,0.17327933,1.7958345,1.5492244,0.92551297,0.8171465,2.0680962,1.2293472,1.8578737,0.0,0.3930458,0.0,0.4698507,0.0,2.084251,0.70211166,1.727566,0.65506774,2.0794473,1.2727292
106,0.4091843,0.39701265,1.8134396,1.4994804,0.5308629,0.2624298,1.6528217,1.4613869,1.9331589,0.2104663,0.6297147,0.0,1.9510392,0.62256014,1.8776395,0.35011837,1.388514,0.4732646,1.8947371,1.5913582
107,2.8216758,2.8809538,0.0,0.7949512,2.715522,3.8396535,0.21367948,1.4649823,0.0,4.054746,0.7425053,3.347199,2.0066686,2.4478807,0.64965606,4.2588797,0.0,2.8370035,1.4020925,0.4947782
108,0.2431273,0.23795658,1.8179561,1.505879,0.20165771,0.9848627,1.7641819,1.2785492,1.9729629,1.0842814,1.2301292,0.0,0.83669364,0.79459894,2.062379,0.1898016,1.4562602,0.14696848,1.8055831,1.3703902
109,0.8987608,1.0776491,0.0,0.60630083,0.58674705,0.8653309,0.32496494,0.9034929,0.0,1.2610673,0.21932691,1.072267,1.9744263,0.24045251,0.0,0.6243237,0.013200134,0.6737093,0.76781124,0.9836387
110,1.3183612,1.3370844,0.0,0.68318903,1.3606641,1.7592256,0.026168779,0.31627235,0.0,1.6679592,0.40235293,1.3009384,0.49418715,0.86557704,0.2674022,2.1766405,0.0,1.3503699,0.8081838,0.13528895
111,0.48894525,0.4712038,0.0,0.41048002,0.5921604,1.1158412,0.4749978,0.029271025,0.04463678,0.6666468,0.17811768,0.12787421,0.0,0.0070516765,0.45085037,0.9201339,0.07445072,0.60346234,0.5591075,0.13341114
112,2.5972605,2.4621212,0.0,0.6777069,2.4611053,2.8378286,0.42673293,1.3803408,0.0,3.3775303,0.45502788,2.902574,2.3751554,1.3676511,0.5846548,3.2043066,0.0,2.448905,1.3237536,1.0993828
113,2.6719656,2.4413612,0.0,0.5977885,2.874931,3.337173,0.083335385,0.7459424,0.0,3.5712075,0.580691,2.9661179,1.1783206,1.8662968,0.88193476,3.8065372,0.0520474,3.0759075,1.5082318,0.47347936
114,2.6432753,2.4481091,0.0,0.8105041,2.243053,3.529327,0.23170768,1.1664555,0.0,3.7623801,0.79604465,3.001737,1.7624168,1.894639,0.3571098,3.813274,0.0,2.4266398,1.3464642,0.55710185
115,0.48427784,0.39545846,0.2790757,0.4065997,0.6218194,0.0,0.2631817,0.3465202,0.34226793,0.299835,0.0,0.23495153,1.1433902,0.10493759,0.043839417,0.04529499,0.50963897,0.5742403,0.78407943,0.75227654
116,1.954885,1.7155942,0.0,0.48112792,1.8587985,2.014946,0.32512066,0.97466135,0.0,2.396543,0.3802373,1.9650407,1.8904443,0.0,0.37955767,2.0162468,0.0838867,1.9062564,1.1533481,1.2940693
117,0.3253541,0.02314978,1.4311454,1.1599748,0.19202489,0.73595273,1.1853777,0.94524163,1.5378997,0.9085476,0.8546425,0.0,0.7300842,0.5010228,1.4493587,0.12891531,1.4086921,0.0693466,1.3340101,0.9990069
118,0.39633954,0.46192273,2.829216,2.4664774,0.3308289,1.2507467,2.649511,2.0772207,3.267188,1.7485927,1.7151165,0.0,1.6334852,1.2323239,3.2134652,0.34318644,2.302127,0.18766034,2.7805605,2.1975222
