,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
31,0.0,0.0,0.16034609,0.0,0.0,0.0,0.71935916,0.0,0.95021224,0.0,0.0,0.0,0.0,0.0,0.1349936,0.036464415,1.3101345,0.0,0.0,0.0
32,0.0,0.0,0.014134904,0.27266032,0.29364777,0.050825976,0.0,0.0,0.0,0.0,0.48542747,0.0,0.0,0.0,0.0,0.0,0.058609147,0.5563264,0.0,0.0
33,0.8319936,0.0,0.0,1.5660732,1.7585783,0.0,0.0,0.29892007,0.0,0.0,2.0435266,0.68462396,0.0,0.0,0.0,0.0,0.0,1.9514579,0.117100775,0.0
34,0.78307736,0.0,0.0,1.3707058,1.5822656,0.0,0.0,0.30069992,0.0,0.0,2.0700428,0.5838108,0.0,0.0,0.0,0.0,0.0,1.8199944,0.08319116,0.0
35,0.028706625,0.016160445,0.0,0.3698603,0.41085637,0.0,0.0,0.07569694,0.0,0.0,0.5729564,0.027435068,0.0,0.0,0.0,0.0,0.0,0.58399934,0.0,0.019779969
36,0.0,0.0,0.066178456,0.0,0.0,0.0,0.27488026,0.0,0.2649731,0.0,0.06328633,0.0,0.0,0.0,0.022774264,0.0,0.4736694,0.08088824,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.3538999,0.0,0.41410476,0.0,0.0,0.0,0.0,0.0,0.040520012,0.0,0.6032313,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.072688095,0.0,0.042355727,0.0,0.0,0.0,0.0,0.0,0.036731802,0.0,0.03615813,0.13154967,0.0,0.0
39,1.1376193,0.052978124,0.0,1.7225456,2.1058254,0.0,0.0,0.3824169,0.0,0.06180936,2.5436804,0.7633549,0.0,0.0,0.0,0.0,0.0,2.3227038,0.19699419,0.0
40,0.0,0.0,0.06778585,0.0,0.057991058,0.0,0.34871995,0.0,0.36035615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6344566,0.059880286,0.063578956,0.0
41,0.0,0.0,0.14233068,0.0,0.03493662,0.0,0.6790482,0.0,0.8732,0.0,0.0,0.0,0.0,0.0,0.04465948,0.064313695,1.199133,0.0,0.0,0.0
42,0.0,0.0,0.17038175,0.0,0.0,0.0,0.7297561,0.0,0.9966257,0.0,0.0,0.0,0.0,0.0,0.12630595,0.032483496,1.3605993,0.0,0.0,0.0
43,0.0,0.0,0.0,0.013251727,0.0,0.02478318,0.0,0.0,0.050321728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15974107,0.0,0.0
44,0.0,0.0,0.0,0.056655105,0.035239324,0.025870457,0.032203782,0.0,0.0,0.0,0.14355534,0.0,0.0,0.0,0.0,0.0,0.089715466,0.2033006,0.0,0.0
45,0.00070230104,0.0,0.015737891,0.0,0.0,0.0,0.38823214,0.04837142,0.33410698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6593584,0.062262174,0.0,0.0
46,0.0,0.0,0.0104172975,0.06752166,0.11697751,0.0,0.3786978,0.0,0.6019348,0.0,0.0,0.010134135,0.0,0.041672662,0.039351508,0.0,0.8812649,0.12099032,0.0,0.04038775
47,0.0,0.027967278,0.0,0.108914785,0.10176873,0.013034666,0.0,0.0,5.5258162e-05,0.07362659,0.0,0.028475657,0.0,0.0,0.0,0.0,0.15725377,0.22185111,0.11771202,0.01788069
48,0.08827044,0.0,0.030208431,0.72515786,0.7065295,0.0,0.0,0.0,0.0,0.0,1.1562991,0.06767562,0.0,0.0,0.0,0.0,0.0,1.0400722,0.0,0.0
49,0.0,0.0,0.053067945,0.0,0.0,0.0,0.4777507,0.0,0.6058228,0.18847173,0.0,0.0,0.0,0.0,0.0066936687,0.029111937,0.98559296,0.02342014,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.3031875,0.0,0.33269447,0.08577114,0.0,0.0,0.0,0.0,0.0,0.0,0.68764365,0.0,0.0,0.0
51,1.0557282,0.07830005,0.0,1.7443566,2.2485802,0.0,0.0,0.46418592,0.0,0.0,2.597388,0.9236305,0.0,0.0,0.0,0.0,0.0,2.2317338,0.15741226,0.0
52,0.5731493,0.059752405,0.0,0.8136081,0.8690512,0.0,0.0,0.21844938,0.0,0.0,1.2490201,0.3649975,0.0,0.0,0.0,0.0,0.0,1.2045124,0.0,0.0
53,0.08426112,0.0,0.00062387437,0.42529312,0.5037108,0.0,0.0,0.014671691,0.0,0.0,0.8178614,0.0,0.0,0.0,0.0,0.0,0.0,0.8565471,0.0,0.0
54,0.0,0.0,0.1564543,0.0,0.0,0.0,0.7443501,0.0,1.0069865,0.0,0.0,0.0,0.0,0.0,0.15283331,0.08063528,1.3185623,0.023708224,0.0,0.0
55,0.4062185,0.0,0.0,0.8968506,1.0827861,0.0,0.0,0.30241448,0.0,0.0,1.3642457,0.3274022,0.0,0.0,0.0,0.0,0.0,1.2079918,0.0,0.0
56,0.10397032,0.0009456873,0.0,0.42770213,0.5250387,0.0,0.0,0.08529748,0.0,0.0,0.6245353,0.10066823,0.0,0.0,0.0,0.0,0.0,0.57121503,0.0,0.0
57,1.7253163,0.23310669,0.0,2.2882533,3.012721,0.0,0.0,0.6686075,0.0,0.0,3.4861374,1.2408558,0.0,0.0,0.0,0.0,0.0,3.0739503,0.35051686,0.0
58,0.0,0.0,0.05889296,0.17864603,0.11842324,0.0074390024,0.0,0.0,0.08243652,0.009955058,0.3991874,0.0,0.0,0.052288376,0.04501182,0.0,0.0,0.42756355,0.0,0.0
59,0.0,0.0,0.027289294,0.0,0.0,0.0,0.4068703,0.0,0.5261129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7600214,0.0,0.0,0.0
60,0.0,0.0,0.14006035,0.007881556,0.03291051,0.0,0.4267155,0.0,0.6313618,0.0,0.0,0.01737852,0.0,0.0,0.055430084,0.0,0.84738606,0.033895344,0.0,0.0009071082
61,0.83883727,0.12402916,0.0,1.3016069,1.5806947,0.0,0.0,0.41401306,0.0,0.0,2.1451883,0.51613665,0.0,0.0,0.0,0.0,0.0,1.8860615,0.13396564,0.0
62,0.60046554,0.053999014,0.0,1.0724814,1.3752468,0.0,0.0,0.3614455,0.0,0.0,1.8633823,0.4579664,0.0,0.0,0.0,0.0,0.0,1.5080385,0.0,0.0
63,0.54606885,0.012289315,0.0,1.1938043,1.2201116,0.0,0.0,0.21566296,0.0,0.0,1.8473645,0.390116,0.0,0.0,0.0,0.0,0.0,1.549817,0.0,0.0
64,0.53779364,0.05117877,0.0,1.031462,1.2257097,0.0,0.0,0.22723547,0.0,0.011497915,1.5774729,0.4268897,0.0,0.0,0.0,0.0,0.0,1.4503068,0.13335496,0.0
65,0.46205643,0.024443075,0.0,0.96638423,0.92924976,0.0,0.0,0.16588742,0.0,0.0,1.3194444,0.31359103,0.0,0.0,0.0,0.0,0.0,1.1277657,0.035445705,0.0
66,0.75047183,0.0,0.0,1.3872306,1.6727138,0.0,0.0,0.3389466,0.0,0.0,2.160026,0.66350627,0.0,0.0,0.0,0.0,0.0,1.8795621,0.022747636,0.0
67,0.0,0.0,0.079176456,0.0,0.0,0.0,0.48975495,0.0,0.6743338,0.0,0.0,0.0,0.0,0.0,0.00689438,0.034021016,0.88828933,0.023375653,0.0,0.0
68,1.3727778,0.059416644,0.0,2.3462012,2.8918335,0.0,0.0,0.69499254,0.0,0.0,3.6683645,1.0854497,0.0,0.0,0.0,0.0,0.0,3.1099489,0.0,0.0
69,0.0,0.0,0.1113101,0.0,0.0,0.0,0.49379686,0.0,0.68151367,0.0,0.0,0.0,0.0,0.0,0.06471349,0.07996755,0.9369234,0.035558894,0.0,0.0
70,0.11117531,0.038942188,0.0,0.31525108,0.3856582,0.0,0.0,0.1595217,0.0,0.0,0.48919138,0.11975323,0.0,0.0,0.0,0.0,0.0,0.64303464,0.0985937,0.015996128
71,0.0,0.029348843,0.0,0.05661057,0.0035749823,0.0,0.17660531,0.0,0.2212418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4377666,0.09493308,0.0,0.043117218
72,0.9045785,0.0,0.0,1.7393471,1.9853038,0.0,0.0,0.43993694,0.0,0.12671721,2.664907,0.7820564,0.0,0.0,0.0,0.0,0.0,2.3182216,0.0735662,0.0
73,0.0,0.0,0.041396245,0.0,0.0,0.0,0.4084063,0.0,0.50068045,0.0,0.0,0.0,0.0,0.0,0.0,0.042741515,0.71969765,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.23176976,0.0,0.19460216,0.0,0.049984366,0.0,0.0,0.0,0.0,0.0,0.43439132,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0035190545,0.0,0.043374017,0.05426278,0.0,0.0,0.0,0.09150031,0.0,0.0,0.0,0.0,0.0,0.07905732,0.14845762,0.0,0.0
76,0.0,0.0,0.06269233,0.0,0.0,0.0,0.42550564,0.0,0.56280595,0.0,0.0,0.0,0.0,0.0,0.014623873,0.03611964,0.8077351,0.0,0.0,0.0
77,0.0,0.0,0.10067311,0.0,0.0,0.0,0.6002774,0.0,0.85576296,0.0,0.0,0.0,0.0,0.0,0.1282022,0.017892241,1.1601329,0.07797647,0.0,0.0
78,0.3359093,0.08225961,0.0,0.752831,0.774211,0.037505224,0.0,0.22454289,0.0,0.0,1.1513168,0.2349585,0.0,0.0,0.0,0.0,0.0,1.1587899,0.0,0.0
79,0.0,0.0,0.18681084,0.0,0.0,0.0,0.8428828,0.0,1.1877028,0.0,0.0,0.0,0.0,0.0,0.1762816,0.034452006,1.5954127,0.046680048,0.0,0.0
80,0.0,0.0,0.06677974,0.0,0.0,0.0,0.44369248,0.0,0.5859559,0.0,0.0,0.0,0.0,0.0,0.046587825,0.0056459643,0.82531476,0.0,0.0,0.0046179295
81,0.6390611,0.0,0.0,1.186398,1.4981779,0.0,0.0,0.31596947,0.0,0.0,2.0137997,0.42632896,0.0,0.0,0.0,0.0,0.0,1.7741826,0.0,0.0
82,0.0,0.0,0.058690704,0.0,0.085319236,0.0,0.52484685,0.0,0.670041,0.0,0.0,0.0,0.0,0.0,0.044733703,0.029385155,0.9818546,0.00953025,0.085609145,0.0
83,1.265001,0.0322598,0.0,1.9802327,2.5550895,0.0,0.0,0.5782422,0.0,0.0,3.288291,0.8870581,0.0,0.0,0.0,0.08606215,0.0,2.7628708,0.0,0.0
84,0.0,0.0,0.082615785,0.0,0.0,0.0,0.40354505,0.0,0.617567,0.0,0.0,0.0,0.0,0.0,0.070631444,0.021409124,0.7944366,0.055527754,0.0047190487,0.0
85,0.49138242,0.055834286,0.014869779,0.96522224,1.1963837,0.0,0.0,0.50053537,0.0,0.19940928,1.4804335,0.41133362,0.0,0.0,0.0,0.0,0.0,1.4735494,0.0254367,0.0
86,0.0,0.0,0.1355505,0.0,0.0,0.0,0.69221807,0.0,0.86648357,0.0,0.0,0.0,0.0,0.0,0.14266895,0.0,1.1936421,0.021056011,0.0,0.0
87,0.0,0.0,0.0,0.0,0.03512258,0.0,0.22530931,0.0,0.3683198,0.0,0.0,0.0,0.0,0.1388334,0.005271144,0.0,0.45656,0.06497809,0.0,0.0
88,0.0,0.0,0.11473821,0.0,0.0,0.0,0.58860415,0.0,0.8576805,0.0,0.0,0.0,0.0,0.0,0.039323255,0.060370125,1.0749228,0.049209,0.0,0.0
89,0.0,0.0,0.08641391,0.0,0.0,0.0,0.5808472,0.0,0.7233322,0.0,0.0,0.0,0.0,0.0,0.06785183,0.026984248,1.0324614,0.0028981864,0.0,0.0
90,0.0,0.0,0.10186198,0.0,0.0,0.0,0.49348122,0.0,0.7606355,0.0,0.0,0.0,0.0,0.042817496,0.09345825,0.0013154298,0.951135,0.09519656,0.0,0.0
91,0.0,0.0,0.108708486,0.014720069,0.01736863,0.0,0.6133295,0.0,0.82739645,0.0,0.0,0.0,0.0,0.0,0.11775225,0.053483237,1.1929919,0.04072506,0.0,0.0
92,0.74732804,0.0,0.0,1.4574883,1.8566153,0.0,0.0,0.3018278,0.0,0.0,2.2541184,0.51081103,0.0,0.0,0.0,0.0,0.0,1.9718026,0.0,0.0
93,0.06567827,0.0,0.10039389,0.57229453,0.6931784,0.0,0.0,0.0035188906,0.0,0.0675864,0.9791076,0.09272772,0.0,0.0,0.0,0.0,0.0,0.8592034,0.0,0.0
94,0.0,0.0,0.038240947,0.0,0.0,0.0,0.35348392,0.0,0.42319077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62756,0.025896352,0.0,0.0
95,0.0,0.0,0.18815145,0.0,0.0,0.0,0.69130135,0.0,1.0199717,0.0,0.0,0.0,0.0,0.076228485,0.12985237,0.0,1.3334193,0.009375975,0.0,0.0
96,0.48055795,0.0,0.0,0.93263745,1.0948912,0.0,0.0,0.30488655,0.0,0.0,1.5512075,0.354727,0.0,0.0,0.0,0.0,0.0,1.2861626,0.0,0.0
97,0.0,0.0,0.0,0.010334506,0.05603929,0.0,0.25576377,0.0,0.36875212,0.0,0.0,0.0,0.0,0.0053497627,0.0,0.0,0.4653936,0.11485559,0.03650718,0.015612588
98,0.0,0.0,0.14696681,0.0,0.0,0.0,0.64310586,0.0,0.9262754,0.0,0.0,0.0,0.0,0.0,0.12370029,0.06192845,1.1488371,0.013262562,0.0,0.0
99,0.0,0.0,0.11516235,0.0,0.0,0.0,0.56745106,0.0,0.8306254,0.0,0.0,0.0,0.0,0.0,0.0962847,0.032326132,1.0624684,0.0,0.0,0.0
100,0.28039783,0.0,0.0,0.63503337,0.9014441,0.0,0.0,0.1359913,0.0,0.024147727,1.1191776,0.33594698,0.0,0.0,0.0,0.0,0.0,1.1441154,0.035927832,0.0
101,0.42587087,0.0,0.02548004,1.184136,1.2975318,0.0,0.0,0.15247656,0.0,0.0,1.85358,0.26190406,0.0,0.0,0.0,0.0,0.0,1.5671997,0.0,0.0
102,0.06544841,0.12937951,0.094254285,0.4276317,0.5816795,0.0,0.0,0.09726219,0.38517925,0.187754,0.17822269,0.16239578,0.0,0.0,0.0,0.0,0.60362494,0.47521347,0.23447138,0.00970003
103,0.0,0.0,0.086983584,0.0,0.029248402,0.0,0.5566616,0.0,0.7715962,0.0,0.0,0.0,0.0,0.0,0.026557088,0.04608839,1.0547963,0.015090972,0.0,0.0
104,0.0,0.0,0.05649616,0.0,0.0,0.0,0.41871488,0.0,0.48065203,0.0,0.0,0.0,0.0,0.0,0.0,0.0071894564,0.7091,0.00083105266,0.0,0.0
105,0.0,0.0,0.02497486,0.018652614,0.0,0.0,0.35422277,0.0,0.37947923,0.0,0.0,0.0,0.0,0.0,0.07376732,0.0,0.5577556,0.10684895,0.0,0.0
106,0.0,0.0,0.048332147,0.0,0.04678978,0.0,0.37091216,0.0,0.55629563,0.0,0.0,0.030346047,0.0,0.0,0.016182154,0.0,0.7222466,0.057477787,0.0,0.0
107,0.63801366,0.0,0.0,1.4242505,1.7385052,0.0,0.0,0.39970845,0.0,0.0,2.1621463,0.5369349,0.0,0.0,0.0,0.0,0.0,1.9278216,0.0,0.0
108,0.0,0.0,0.070169635,0.0,0.0,0.0,0.46606088,0.0,0.61784405,0.0,0.0,0.0,0.0,0.0,0.118497044,0.0,0.8311422,0.07165922,0.0,0.0
109,0.36681807,0.016371438,0.0,0.56566596,0.52636206,0.0,0.0,0.10275627,0.0,0.018894896,0.6210394,0.13029306,0.0,0.0,0.0,0.0,0.023299564,0.81853604,0.15945476,0.0
110,0.24245566,0.0,0.1713225,0.8037962,0.67264324,0.0,0.0,0.054711536,0.0,0.0,1.0324788,0.1541654,0.0,0.0,0.0,0.049917687,0.0,0.873167,0.0,0.0
111,0.0,0.0,0.017203733,0.16273944,0.0,0.115156576,0.0,0.0,0.0,0.0,0.25671235,0.0,0.0,0.008570239,0.0,0.0,0.0,0.33388686,0.0,0.0
112,0.6419158,0.0021422282,0.0,1.1849552,1.4862175,0.0,0.0,0.2806778,0.0,0.016572278,1.8846879,0.5408273,0.0,0.0,0.0,0.0,0.0,1.7364655,0.10845174,0.0
113,0.47943738,0.0,0.021792471,1.2660258,1.4383547,0.0,0.0,0.35266465,0.0,0.0,1.9983445,0.4885978,0.0,0.0,0.0,0.0,0.0,1.7465658,0.0,0.0
114,0.5945608,0.0,0.069514275,1.2122257,1.4357727,0.0,0.0,0.2227953,0.0,0.0,2.1238036,0.40058053,0.0,0.0,0.0,0.0,0.0,1.7127857,0.0,0.0
115,0.050113518,0.0,0.0,0.17038462,0.2512572,0.0,0.12148879,0.04490946,0.2241776,0.15922755,0.0,0.0,0.0,0.0,0.0,0.0,0.5353726,0.27378523,0.15800515,0.015053403
116,0.5748966,0.07444399,0.0,0.97091234,0.9907206,0.0,0.0,0.2321087,0.0,0.08330708,1.6096845,0.33005798,0.0,0.0,0.0,0.0,0.0,1.3677554,0.0,0.0
117,0.0,0.0,0.038356394,0.0,0.0,0.0,0.32361475,0.0,0.38445508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873278,0.0,0.0,0.0
118,0.0,0.0,0.13355613,0.0,0.0,0.0,0.6529223,0.0,0.9039859,0.0,0.0,0.0,0.0,0.0,0.106774285,0.060428813,1.1578236,0.015834942,0.0,0.0
119,0.0,0.0,0.050648212,0.0,0.0,0.0,0.4105472,0.0,0.55340683,0.0,0.0,0.0,0.0,0.011598296,0.017177701,0.019248206,0.86241114,0.07341915,0.04042758,0.0
120,0.17504828,0.0,0.0040516853,0.6038641,0.60627687,0.0,0.0,0.055684797,0.0,0.0,0.8493372,0.1595555,0.0,0.0,0.0,0.0,0.0,0.7796063,0.038420826,0.0
121,0.0,0.0,0.046369433,0.0,0.0,0.0,0.41540337,0.0,0.57417285,0.0,0.0,0.0,0.0,0.0,0.05391536,0.0050647,0.8123666,0.07837746,0.0,0.0
122,0.26548934,0.0843797,0.0,0.4207444,0.6252531,0.0012399573,0.0,0.13927163,0.0,0.10258553,0.6264005,0.20765775,0.0,0.0,0.0,0.0,0.0,0.71351266,0.09144695,0.0075053275
123,0.0,0.0,0.08078375,0.0,0.0,0.0,0.50066596,0.0,0.70242816,0.0,0.0,0.0,0.0,0.0,0.1008383,0.031550407,0.95403755,0.049368527,0.0,0.0
124,0.0,0.0,0.15790248,0.0,0.0,0.0,0.6069307,0.0,0.89883995,0.0,0.0,0.0,0.0,0.0,0.05445823,0.07814151,1.099761,0.0,0.0,0.0
125,0.0,0.0,0.10902934,0.0,0.0,0.0,0.67055386,0.0,0.8977622,0.0,0.0,0.0,0.0,0.0,0.11227788,0.044954155,1.2041016,0.0,0.0,0.0
126,0.41147727,0.13944596,0.0,0.79591334,0.94567347,0.0,0.0,0.31395862,0.0,0.0,1.2899556,0.3609966,0.0,0.0,0.0,0.0,0.0,1.0772614,0.11154275,0.0
127,0.0,0.0,0.08204589,0.0,0.0,0.0,0.56659746,0.0,0.7941649,0.0,0.0,0.0,0.0,0.020451918,0.06538085,0.031558774,1.0522251,0.050369225,0.0,0.0
128,0.36456257,0.08243464,0.05608028,0.8516705,1.0599205,0.0,0.0,0.18441084,0.0,0.0030419827,1.3820535,0.28066322,0.0,0.0,0.0,0.0,0.0,1.1755704,0.0,0.0
129,0.0,0.0,0.09893835,0.0,0.0,0.0,0.6193956,0.0,0.8025638,0.0,0.0,0.0,0.0,0.0,0.087496266,0.00072126463,1.1182404,0.0,0.0,0.0
130,0.22451477,0.030881211,0.0,0.56469166,0.74742186,0.0,0.0,0.19739987,0.0,0.0,0.97941875,0.10198153,0.0,0.0,0.0,0.034893572,0.0,0.9364297,0.0,0.0
131,0.0,0.0,0.01914905,0.0,0.0,0.0,0.4850157,0.0,0.62947613,0.0,0.0,0.0,0.0,0.0,0.07845878,0.001015,0.914299,0.011109121,0.0,0.0
132,0.0,0.0,0.068172246,0.060126536,0.0,0.0,0.43600577,0.0,0.56960744,0.0,0.0,0.0,0.0,0.0,0.08296114,0.0,0.7642391,0.054593302,0.0,0.0
133,0.0,0.0,0.18975143,0.0,0.0,0.0,0.8252696,0.0,1.109173,0.0,0.0,0.0,0.0,0.0,0.20648406,0.0,1.5599926,0.0,0.0,0.0
134,0.0,0.0,0.10696984,0.0,0.0,0.0,0.5745399,0.0,0.7684047,0.0,0.0,0.0,0.0,0.0,0.06289439,0.04297108,1.0644525,0.0,0.0,0.0
135,0.86673474,0.0,0.0,1.6189368,1.9906689,0.0,0.0,0.43238378,0.0,0.0,2.61928,0.69536674,0.0,0.0,0.0,0.0,0.0,2.3114598,0.0,0.0
136,0.6626656,0.0,0.0,1.3737158,1.6303401,0.0,0.0,0.33106625,0.0,0.0,2.2934904,0.47645685,0.0,0.0,0.0,0.0,0.0,1.9474888,0.0,0.0
137,0.2510417,0.011813722,0.0,0.86791545,0.95652807,0.0,0.0,0.23228516,0.0,0.0,1.3726277,0.14055783,0.0,0.0,0.0,0.0,0.0,1.2441947,0.0,0.0
138,1.3123965,0.0,0.0,1.7892106,2.3308072,0.0,0.0,0.5733633,0.0,0.0,3.0218835,0.9165827,0.0,0.0,0.0,0.0,0.0,2.7525759,0.17257267,0.0
139,0.0,0.0,0.104542725,0.004791938,0.02730234,0.0,0.5577779,0.0,0.7204009,0.0,0.0,0.0,0.0,0.0,0.0746474,0.024905676,1.0529852,0.09022096,0.078919865,0.0
140,0.0,0.0,0.12531707,0.0,0.0,0.0,0.63415813,0.0,0.874537,0.0,0.0,0.0,0.0,0.0,0.06951025,0.05019103,1.1801406,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.007697828,0.015340345,0.007505264,0.0,0.08276255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11869316,0.18370676,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.2443722,0.0,0.27378827,0.020147355,0.0,0.0,0.0,0.0,0.0,0.0057599638,0.43748063,0.0,0.0,0.0
